OrderID,OrderDate,CustomerName,Email,Country,ProductCategory,Quantity,UnitPrice,Discount,PaymentMethod,IsReturned
ORD-21149,06/22/2025,Customer 1249,  customer1249@example.com ,AUS, Beauty,3.0,$166.64,0.04,Gift Card,N
ORD-20242,30-Sep-2025,Customer 1242,customer1242@example.com,United States,Electronics ,4.0,$112.38,0.12,Gift Card,false
ORD-21394,14-Jan-2026,Customer 1494,customer1494@example.com,DE,Sport,2.0,$170.71,0.23,Gift Card,false
ORD-20683,"October 08, 2025",Customer 1683,customer1683@example.com,GERMANY,Beauty,2.0,20.9,0.28,Gift Card,0
ORD-21350,02-Feb-2026,Customer 1450,customer1450@example.com,, Beauty,3.0,33.8,0.14,Gift Card,yes
ORD-20657,07/09/2026,Customer 1657,customer1657@example.com,U.K.,apparel,3.0,156.45,0.1,Credit Card,no
ORD-20504,2025-10-17,Customer 1504,customer1504@example.com,Australia,SPORTS,,$98.65,0.26,Debit Card,no
ORD-20408,2026-08-15,Customer 1408,customer1408@example.com,canada,Appreal,5.0,128.99,0.29,Debit Card,0
ORD-20123,"December 16, 2025",Customer 1123,customer1123@example.com,AUS, Beauty,4.0,55.76,0.05,Gift Card,false
ORD-21105,10/27/2025,Customer 1205,customer1205@example.com,Canada,Sports ,2.0,$186.59,0.05,PayPal,false
ORD-21492,2025-04-14,Customer 1592,  customer1592@example.com ,australia,ELECTRONICS,3.0,187.31,0.07,PayPal,false
ORD-21255,"March 25, 2025",Customer 1355,customer1355@example.com,GERMANY,Apparel,5.0,182.67,0.05,Debit Card,N
ORD-21525,05/31/2026,Customer 1625,customer1625@example.com,DE,BEAUTY,1.0,13.48,0.1,PayPal,Yes
ORD-21061,09/15/2025,Customer 1161,customer1161@example.com,AUS,SPORTS,4.0,191.38,0.07,Credit Card,FALSE
ORD-20140,2025-11-12,Customer 1140,customer1140@example.com,CANADA,Appreal,5.0,$43.13,0.2,Debit Card,FALSE
ORD-20546,08-Sep-2025,Customer 1546,customer1546@example.com,germany,Sports,4.0,$171.75,0.19,PayPal,N
ORD-20900,2025-09-13,Customer 1000,customer1000@example.com,CA,BEAUTY,2.0,$129.08,0.22,PayPal,Yes
ORD-20637,10/09/2025,Customer 1637,customer1637@example.com,United kingdom,Home&Garden,1.0,$84.47,0.15,Debit Card,yes
ORD-21260,2025-09-14,Customer 1360,customer1360@example.com,Australia,Sports ,3.0,199.16,0.07,Gift Card,false
ORD-21440,2025-04-15,Customer 1540,customer1540@example.com,CANADA,Sports ,4.0,150.97,0.15,PayPal,FALSE
ORD-20688,2025-04-22,Customer 1688,customer1688@example.com,DE, Apparel,2.0,$135.40,,Debit Card,TRUE
ORD-20621,08/25/2025,Customer 1621,customer1621@example.com,CA,Apparel,4.0,137.5,0.11,PayPal,0
ORD-20850,16-May-2025,Customer 1850,  customer1850@example.com ,United Kingdom,BEAUTY,1.0,173.46,0.2,Gift Card,FALSE
ORD-20583,"November 05, 2025",Customer 1583,  customer1583@example.com ,australia,Apparel,4.0,98.79,0.03,PayPal,no
ORD-20332,2026-08-03,Customer 1332,  customer1332@example.com ,CANADA,apparel,3.0,$154.61,0.13,Gift Card,Yes
ORD-21293,05/03/2026,Customer 1393,  customer1393@example.com ,CA,apparel,4.0,205.71,0.01,Debit Card,FALSE
ORD-21361,07/21/2025,Customer 1461,customer1461@example.com,GERMANY,beauty,1.0,81.59,2.46,Debit Card,0
ORD-21115,"March 01, 2026",Customer 1215,customer1215@example.com,Australia,Electronics,4.0,$118.82,0.15,Debit Card,N
ORD-21104,2025-06-22,Customer 1204,customer1204@example.com,United kingdom,Beauty,4.0,204.11,0.23,PayPal,no
